t= 0 , t= 5 , t= 10 , t= 15 , t= 20 , t= 25 , t= 30 , t= 35 , t= 40 , t= 45 , t= 50 , t= 55 , t= 60 , t= 65 , t= 70 , t= 75 , t= 80 , t= 85 , t= 90 , t= 95 , t= 100 , t= 105 , t= 110 , t= 115 , t= 120 , t= 125 , t= 130 , t= 135 , t= 140 , t= 145 , t= 150 , t= 155 , t= 160 , t= 165 , t= 170 , t= 175 , t= 180 , t= 185 , t= 190 , t= 195 , t= 200 , t= 205 , t= 210 , t= 215 , t= 220 , t= 225 , t= 230 , t= 235 , t= 240 , t= 245 , t= 250 , t= 255 , t= 260 , t= 265 , t= 270 , t= 275 , t= 280 , t= 285 , t= 290 , t= 295 , t= 300 , t= 305 , t= 310 , t= 315 , t= 320 , t= 325 , t= 330 , t= 335 , t= 340 , t= 345 , t= 350 , t= 355 , t= 360 , t= 365 , t= 370 , t= 375 , t= 380 , t= 385 , t= 390 , t= 395 , t= 400 , t= 405 , t= 410 , t= 415 , t= 420 , t= 425 , t= 430 , t= 435 , t= 440 , t= 445 , t= 450 , t= 455 , t= 460 , t= 465 , t= 470 , t= 475 , t= 480 , t= 485 , t= 490 , t= 495 , t= 500 , t= 505 , t= 510 , t= 515 , t= 520 , t= 525 , t= 530 , t= 535 , t= 540 , t= 545 , t= 550 , t= 555 , t= 560 , t= 565 , t= 570 , t= 575 , t= 580 , t= 585 , t= 590 , t= 595 , t= 600 , t= 605 , t= 610 , t= 615 , t= 620 , t= 625 , t= 630 , t= 635 , t= 640 , t= 645 , t= 650 , t= 655 , t= 660 , t= 665 , t= 670 , t= 675 , t= 680 , t= 685 , t= 690 , t= 695 , t= 700 , t= 705 , t= 710 , t= 715 , t= 720 , t= 725 , 
25.5 , 25.4262 , 25.4161 , 25.4268 , 25.4605 , 25.551 , 25.6936 , 25.8359 , 25.9317 , 25.99 , 26.0462 , 26.1354 , 26.4052 , 26.7055 , 26.9509 , 27.1341 , 27.3202 , 29.0608 , 31.202 , 31.8552 , 34.049 , 37.1119 , 41.4772 , 45.2704 , 47.8614 , 40.4222 , 51.0041 , 62.9797 , 67.9921 , 74.4086 , 83.8501 , 105.409 , 105.232 , 116.837 , 132.95 , 126.435 , 118.333 , 131.724 , 140.094 , 142.611 , 162.777 , 178.106 , 137.995 , 157.534 , 174.059 , 172.67 , 170.094 , 167.477 , 165.996 , 163.251 , 158.215 , 132.535 , 76.9434 , 65.6277 , 62.3203 , 62.4245 , 152.892 , 134.441 , 149.504 , 137.607 , 147.101 , 144.648 , 141.742 , 138.833 , 135.266 , 131.564 , 128.476 , 129.708 , 129.033 , 126.115 , 134.661 , 136.933 , 139.341 , 142.711 , 146.385 , 147.11 , 147.734 , 149.955 , 152.751 , 155.82 , 158.731 , 161.042 , 163.215 , 166.479 , 169.568 , 172.254 , 172.875 , 174.877 , 178.34 , 181.427 , 184.258 , 186.767 , 190.07 , 192.429 , 192.715 , 195.011 , 196.677 , 199.715 , 202.761 , 204.834 , 206.905 , 210.32 , 212.679 , 215.486 , 217.967 , 220.024 , 222.153 , 224.207 , 227.278 , 228.47 , 231.074 , 231.043 , 230.601 , 231.369 , 231.239 , 230.914 , 231.721 , 233.748 , 233.583 , 232.473 , 230.275 , 229.809 , 228.589 , 227.551 , 226.133 , 224.601 , 223.324 , 221.322 , 219.949 , 218.27 , 216.697 , 215.096 , 213.255 , 211.456 , 209.838 , 208.282 , 206.675 , 205.124 , 203.614 , 202.109 , 200.637 , 199.19 , 197.772 , 196.555 , 194.856 , 194.856 , 
25.5 , 25.4262 , 25.4161 , 25.4268 , 25.4605 , 25.551 , 25.6936 , 25.836 , 25.9318 , 25.9901 , 26.0463 , 26.1355 , 26.4053 , 26.7058 , 26.9512 , 27.1345 , 27.3206 , 29.0613 , 31.203 , 31.8563 , 34.0507 , 37.1141 , 41.4803 , 45.2743 , 47.8661 , 40.4266 , 51.0082 , 62.9866 , 68.0004 , 74.4182 , 83.8612 , 105.422 , 105.248 , 116.853 , 132.968 , 126.454 , 118.35 , 131.742 , 140.113 , 142.63 , 162.797 , 177.369 , 137.949 , 157.543 , 174.234 , 172.528 , 170.054 , 167.595 , 165.975 , 162.898 , 158.988 , 132.512 , 76.9433 , 65.6281 , 62.3199 , 62.4237 , 152.533 , 134.424 , 149.514 , 137.585 , 146.74 , 145.124 , 142.152 , 139.067 , 135.082 , 131.54 , 128.502 , 129.745 , 129.069 , 126.148 , 134.703 , 136.979 , 139.389 , 142.762 , 146.441 , 147.164 , 147.784 , 150.006 , 152.803 , 155.874 , 158.787 , 161.098 , 163.27 , 166.536 , 169.627 , 172.313 , 172.927 , 174.926 , 178.393 , 181.483 , 184.315 , 186.823 , 190.128 , 192.485 , 192.761 , 195.057 , 196.719 , 199.762 , 202.812 , 204.883 , 206.952 , 210.373 , 212.731 , 215.539 , 218.019 , 220.073 , 222.2 , 224.252 , 227.327 , 228.512 , 231.119 , 231.074 , 230.619 , 231.386 , 231.249 , 230.919 , 231.729 , 233.767 , 233.595 , 232.474 , 230.261 , 229.796 , 228.573 , 227.533 , 226.112 , 224.577 , 223.299 , 221.293 , 219.92 , 218.24 , 216.666 , 215.065 , 213.222 , 211.423 , 209.805 , 208.249 , 206.642 , 205.092 , 203.583 , 202.078 , 200.606 , 199.16 , 197.742 , 196.527 , 194.826 , 194.826 , 
25.5 , 25.4262 , 25.4161 , 25.4267 , 25.4605 , 25.551 , 25.6937 , 25.836 , 25.9319 , 25.9902 , 26.0465 , 26.1357 , 26.4055 , 26.706 , 26.9514 , 27.1348 , 27.321 , 29.0619 , 31.204 , 31.8575 , 34.0523 , 37.1163 , 41.4833 , 45.2783 , 47.8707 , 40.4309 , 51.0122 , 62.9934 , 68.0087 , 74.4277 , 83.8721 , 105.436 , 105.264 , 116.869 , 132.987 , 126.473 , 118.367 , 131.759 , 140.131 , 142.649 , 162.818 , 178.315 , 137.91 , 157.552 , 174.315 , 172.235 , 170.025 , 167.641 , 165.94 , 162.787 , 157.797 , 132.489 , 76.9434 , 65.6285 , 62.3195 , 62.4229 , 153.279 , 134.407 , 148.997 , 137.563 , 146.692 , 144.956 , 141.798 , 138.495 , 135.202 , 131.511 , 128.532 , 129.781 , 129.106 , 126.18 , 134.746 , 137.024 , 139.436 , 142.814 , 146.497 , 147.217 , 147.835 , 150.057 , 152.856 , 155.929 , 158.843 , 161.154 , 163.324 , 166.593 , 169.685 , 172.371 , 172.979 , 174.976 , 178.447 , 181.538 , 184.371 , 186.879 , 190.186 , 192.542 , 192.806 , 195.102 , 196.762 , 199.81 , 202.863 , 204.932 , 206.999 , 210.425 , 212.782 , 215.592 , 218.071 , 220.122 , 222.247 , 224.298 , 227.377 , 228.555 , 231.164 , 231.105 , 230.637 , 231.402 , 231.26 , 230.924 , 231.737 , 233.785 , 233.608 , 232.475 , 230.247 , 229.783 , 228.557 , 227.515 , 226.091 , 224.553 , 223.275 , 221.263 , 219.892 , 218.21 , 216.636 , 215.035 , 213.189 , 211.389 , 209.772 , 208.216 , 206.61 , 205.06 , 203.551 , 202.047 , 200.576 , 199.13 , 197.712 , 196.499 , 194.796 , 194.796 , 
25.5 , 25.4262 , 25.4161 , 25.4267 , 25.4605 , 25.551 , 25.6937 , 25.8361 , 25.932 , 25.9903 , 26.0466 , 26.1358 , 26.4057 , 26.7063 , 26.9517 , 27.1351 , 27.3214 , 29.0625 , 31.205 , 31.8587 , 34.0539 , 37.1185 , 41.4862 , 45.2822 , 47.8752 , 40.4352 , 51.0161 , 63.0001 , 68.0169 , 74.4371 , 83.8829 , 105.449 , 105.279 , 116.885 , 133.005 , 126.492 , 118.384 , 131.776 , 140.15 , 142.668 , 162.838 , 178.277 , 137.876 , 157.561 , 174.238 , 171.843 , 170.002 , 167.614 , 166.06 , 162.593 , 158.513 , 132.468 , 76.9438 , 65.6289 , 62.3191 , 62.4222 , 153.023 , 134.392 , 149.011 , 137.539 , 146.486 , 144.68 , 141.451 , 138.885 , 134.695 , 131.492 , 128.564 , 129.818 , 129.143 , 126.213 , 134.788 , 137.07 , 139.484 , 142.866 , 146.553 , 147.271 , 147.885 , 150.107 , 152.908 , 155.983 , 158.899 , 161.209 , 163.379 , 166.65 , 169.743 , 172.43 , 173.03 , 175.026 , 178.5 , 181.594 , 184.428 , 186.935 , 190.245 , 192.598 , 192.852 , 195.148 , 196.805 , 199.857 , 202.914 , 204.981 , 207.046 , 210.478 , 212.834 , 215.644 , 218.123 , 220.171 , 222.295 , 224.343 , 227.427 , 228.597 , 231.208 , 231.136 , 230.655 , 231.419 , 231.27 , 230.929 , 231.745 , 233.804 , 233.62 , 232.476 , 230.234 , 229.77 , 228.541 , 227.498 , 226.07 , 224.529 , 223.25 , 221.234 , 219.863 , 218.18 , 216.605 , 215.004 , 213.157 , 211.355 , 209.739 , 208.184 , 206.578 , 205.028 , 203.52 , 202.016 , 200.545 , 199.099 , 197.683 , 196.471 , 194.767 , 194.767 , 
25.5 , 25.4262 , 25.4161 , 25.4267 , 25.4605 , 25.551 , 25.6937 , 25.8361 , 25.9321 , 25.9904 , 26.0467 , 26.1359 , 26.4059 , 26.7065 , 26.952 , 27.1354 , 27.3218 , 29.063 , 31.206 , 31.8598 , 34.0555 , 37.1207 , 41.4891 , 45.286 , 47.8797 , 40.4394 , 51.02 , 63.0067 , 68.0249 , 74.4463 , 83.8934 , 105.462 , 105.295 , 116.9 , 133.023 , 126.51 , 118.401 , 131.793 , 140.168 , 142.687 , 162.857 , 177.964 , 137.85 , 157.57 , 172.71 , 171.583 , 169.987 , 167.559 , 165.993 , 162.496 , 158.41 , 132.449 , 76.9443 , 65.6294 , 62.3187 , 62.4214 , 152.664 , 134.377 , 148.946 , 137.515 , 146.886 , 144.336 , 141.412 , 138.342 , 134.591 , 131.286 , 128.597 , 129.855 , 129.18 , 126.246 , 134.831 , 137.116 , 139.531 , 142.918 , 146.609 , 147.325 , 147.936 , 150.158 , 152.96 , 156.037 , 158.955 , 161.265 , 163.434 , 166.707 , 169.801 , 172.489 , 173.082 , 175.075 , 178.554 , 181.65 , 184.484 , 186.991 , 190.303 , 192.655 , 192.898 , 195.193 , 196.848 , 199.904 , 202.965 , 205.03 , 207.093 , 210.53 , 212.886 , 215.697 , 218.175 , 220.22 , 222.342 , 224.388 , 227.477 , 228.639 , 231.253 , 231.167 , 230.673 , 231.436 , 231.281 , 230.934 , 231.754 , 233.822 , 233.632 , 232.477 , 230.22 , 229.757 , 228.524 , 227.48 , 226.049 , 224.505 , 223.226 , 221.205 , 219.834 , 218.15 , 216.575 , 214.973 , 213.125 , 211.322 , 209.705 , 208.151 , 206.545 , 204.996 , 203.489 , 201.985 , 200.515 , 199.069 , 197.653 , 196.443 , 194.737 , 194.737 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4605 , 25.551 , 25.6937 , 25.8362 , 25.9322 , 25.9905 , 26.0468 , 26.136 , 26.406 , 26.7067 , 26.9522 , 27.1357 , 27.3221 , 29.0635 , 31.207 , 31.8609 , 34.057 , 37.1227 , 41.492 , 45.2897 , 47.884 , 40.4434 , 51.0237 , 63.0132 , 68.0327 , 74.4552 , 83.9037 , 105.475 , 105.31 , 116.916 , 133.04 , 126.528 , 118.417 , 131.809 , 140.186 , 142.705 , 162.877 , 177.845 , 137.829 , 157.58 , 172.75 , 171.568 , 169.984 , 167.474 , 165.805 , 162.476 , 157.846 , 132.432 , 76.9451 , 65.6298 , 62.3183 , 62.4207 , 152.806 , 134.365 , 149.424 , 137.49 , 146.951 , 144.905 , 141.357 , 138.386 , 134.699 , 131.237 , 128.631 , 129.892 , 129.217 , 126.279 , 134.873 , 137.162 , 139.579 , 142.969 , 146.664 , 147.379 , 147.986 , 150.209 , 153.012 , 156.092 , 159.011 , 161.321 , 163.489 , 166.764 , 169.86 , 172.548 , 173.134 , 175.125 , 178.607 , 181.706 , 184.541 , 187.047 , 190.361 , 192.711 , 192.943 , 195.238 , 196.891 , 199.951 , 203.015 , 205.079 , 207.141 , 210.583 , 212.937 , 215.75 , 218.227 , 220.269 , 222.389 , 224.433 , 227.527 , 228.682 , 231.298 , 231.198 , 230.691 , 231.452 , 231.291 , 230.939 , 231.762 , 233.841 , 233.644 , 232.478 , 230.206 , 229.744 , 228.508 , 227.462 , 226.028 , 224.481 , 223.202 , 221.176 , 219.806 , 218.12 , 216.545 , 214.942 , 213.092 , 211.288 , 209.672 , 208.119 , 206.513 , 204.964 , 203.457 , 201.954 , 200.484 , 199.039 , 197.623 , 196.414 , 194.707 , 194.707 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4605 , 25.551 , 25.6938 , 25.8363 , 25.9322 , 25.9906 , 26.0469 , 26.1361 , 26.4062 , 26.7069 , 26.9525 , 27.136 , 27.3225 , 29.0641 , 31.2079 , 31.862 , 34.0585 , 37.1247 , 41.4947 , 45.2932 , 47.8882 , 40.4472 , 51.0273 , 63.0194 , 68.0402 , 74.4638 , 83.9136 , 105.488 , 105.324 , 116.93 , 133.057 , 126.545 , 118.433 , 131.825 , 140.203 , 142.722 , 162.895 , 177.776 , 137.814 , 157.59 , 172.547 , 171.726 , 169.996 , 167.322 , 165.718 , 162.202 , 157.225 , 132.418 , 76.946 , 65.6302 , 62.3179 , 62.42 , 153.368 , 134.355 , 148.762 , 137.465 , 146.705 , 144.874 , 141.428 , 138.781 , 134.771 , 131.171 , 128.665 , 129.93 , 129.253 , 126.311 , 134.916 , 137.208 , 139.626 , 143.021 , 146.72 , 147.433 , 148.037 , 150.259 , 153.065 , 156.146 , 159.067 , 161.376 , 163.543 , 166.821 , 169.918 , 172.607 , 173.185 , 175.174 , 178.661 , 181.762 , 184.597 , 187.102 , 190.419 , 192.768 , 192.989 , 195.284 , 196.933 , 199.998 , 203.066 , 205.128 , 207.188 , 210.635 , 212.988 , 215.802 , 218.279 , 220.318 , 222.435 , 224.478 , 227.576 , 228.724 , 231.343 , 231.229 , 230.709 , 231.469 , 231.302 , 230.944 , 231.77 , 233.859 , 233.656 , 232.478 , 230.193 , 229.732 , 228.492 , 227.445 , 226.008 , 224.457 , 223.177 , 221.147 , 219.777 , 218.09 , 216.514 , 214.912 , 213.06 , 211.255 , 209.639 , 208.087 , 206.481 , 204.932 , 203.426 , 201.923 , 200.454 , 199.009 , 197.594 , 196.386 , 194.677 , 194.677 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4605 , 25.551 , 25.6938 , 25.8363 , 25.9323 , 25.9907 , 26.047 , 26.1362 , 26.4063 , 26.7071 , 26.9527 , 27.1363 , 27.3228 , 29.0645 , 31.2088 , 31.863 , 34.0598 , 37.1266 , 41.4972 , 45.2965 , 47.8921 , 40.4508 , 51.0307 , 63.0253 , 68.0472 , 74.4718 , 83.9229 , 105.499 , 105.337 , 116.944 , 133.073 , 126.561 , 118.448 , 131.84 , 140.22 , 142.739 , 162.913 , 177.726 , 137.804 , 157.6 , 172.25 , 171.818 , 170.022 , 167.289 , 165.58 , 161.978 , 157.655 , 132.406 , 76.9471 , 65.6305 , 62.3175 , 62.4193 , 153.391 , 134.346 , 148.851 , 137.442 , 146.383 , 144.765 , 141.094 , 138.597 , 134.495 , 131.156 , 128.699 , 129.966 , 129.29 , 126.344 , 134.958 , 137.254 , 139.674 , 143.073 , 146.776 , 147.486 , 148.087 , 150.31 , 153.117 , 156.201 , 159.123 , 161.432 , 163.598 , 166.878 , 169.976 , 172.665 , 173.237 , 175.224 , 178.714 , 181.817 , 184.654 , 187.158 , 190.477 , 192.824 , 193.035 , 195.329 , 196.976 , 200.046 , 203.117 , 205.176 , 207.235 , 210.688 , 213.04 , 215.855 , 218.331 , 220.367 , 222.482 , 224.523 , 227.626 , 228.767 , 231.388 , 231.26 , 230.727 , 231.485 , 231.312 , 230.949 , 231.778 , 233.878 , 233.668 , 232.479 , 230.179 , 229.719 , 228.476 , 227.427 , 225.987 , 224.433 , 223.153 , 221.118 , 219.748 , 218.06 , 216.484 , 214.881 , 213.027 , 211.222 , 209.606 , 208.054 , 206.448 , 204.9 , 203.395 , 201.892 , 200.423 , 198.979 , 197.564 , 196.358 , 194.648 , 194.648 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4605 , 25.5511 , 25.6938 , 25.8364 , 25.9324 , 25.9908 , 26.0471 , 26.1363 , 26.4065 , 26.7073 , 26.953 , 27.1365 , 27.3231 , 29.065 , 31.2096 , 31.864 , 34.0611 , 37.1283 , 41.4996 , 45.2996 , 47.8956 , 40.454 , 51.0338 , 63.0307 , 68.0536 , 74.4792 , 83.9313 , 105.51 , 105.35 , 116.956 , 133.087 , 126.576 , 118.461 , 131.854 , 140.235 , 142.754 , 162.929 , 177.714 , 137.798 , 157.61 , 172.038 , 171.763 , 170.056 , 167.266 , 165.459 , 161.818 , 157.163 , 132.398 , 76.9483 , 65.6309 , 62.3172 , 62.4187 , 153.303 , 134.34 , 149.262 , 137.421 , 146.202 , 144.599 , 141.21 , 138.236 , 134.64 , 131.067 , 128.733 , 130.003 , 129.326 , 126.376 , 135 , 137.299 , 139.721 , 143.124 , 146.831 , 147.539 , 148.137 , 150.36 , 153.168 , 156.254 , 159.179 , 161.487 , 163.652 , 166.935 , 170.034 , 172.724 , 173.288 , 175.273 , 178.767 , 181.873 , 184.71 , 187.213 , 190.535 , 192.88 , 193.08 , 195.374 , 197.019 , 200.093 , 203.168 , 205.225 , 207.282 , 210.74 , 213.091 , 215.908 , 218.382 , 220.416 , 222.529 , 224.568 , 227.676 , 228.809 , 231.432 , 231.291 , 230.745 , 231.502 , 231.323 , 230.954 , 231.786 , 233.896 , 233.68 , 232.48 , 230.165 , 229.706 , 228.459 , 227.409 , 225.966 , 224.409 , 223.128 , 221.089 , 219.72 , 218.03 , 216.454 , 214.85 , 212.995 , 211.188 , 209.573 , 208.022 , 206.416 , 204.868 , 203.363 , 201.861 , 200.393 , 198.949 , 197.535 , 196.33 , 194.618 , 194.618 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4605 , 25.5511 , 25.6938 , 25.8364 , 25.9324 , 25.9908 , 26.0472 , 26.1364 , 26.4066 , 26.7075 , 26.9531 , 27.1367 , 27.3233 , 29.0654 , 31.2103 , 31.8648 , 34.0622 , 37.1298 , 41.5016 , 45.3022 , 47.8986 , 40.4567 , 51.0364 , 63.0354 , 68.0591 , 74.4855 , 83.9387 , 105.519 , 105.36 , 116.967 , 133.1 , 126.588 , 118.472 , 131.865 , 140.247 , 142.767 , 162.943 , 177.621 , 137.795 , 157.618 , 172.044 , 171.639 , 170.101 , 167.284 , 165.363 , 161.702 , 157.057 , 132.391 , 76.9494 , 65.6311 , 62.3168 , 62.4182 , 152.797 , 134.337 , 148.399 , 137.405 , 146.18 , 144.151 , 141.35 , 138.29 , 134.255 , 131.097 , 128.766 , 130.038 , 129.361 , 126.406 , 135.041 , 137.343 , 139.766 , 143.173 , 146.885 , 147.591 , 148.186 , 150.408 , 153.219 , 156.307 , 159.233 , 161.541 , 163.705 , 166.99 , 170.091 , 172.781 , 173.339 , 175.322 , 178.819 , 181.927 , 184.765 , 187.268 , 190.593 , 192.936 , 193.125 , 195.419 , 197.061 , 200.139 , 203.218 , 205.273 , 207.328 , 210.792 , 213.142 , 215.96 , 218.434 , 220.464 , 222.576 , 224.613 , 227.725 , 228.851 , 231.477 , 231.322 , 230.763 , 231.518 , 231.333 , 230.959 , 231.795 , 233.915 , 233.692 , 232.481 , 230.152 , 229.693 , 228.443 , 227.392 , 225.945 , 224.386 , 223.104 , 221.06 , 219.692 , 218 , 216.424 , 214.82 , 212.963 , 211.155 , 209.54 , 207.99 , 206.384 , 204.837 , 203.332 , 201.83 , 200.363 , 198.92 , 197.505 , 196.302 , 194.589 , 194.589 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4604 , 25.5511 , 25.6939 , 25.8364 , 25.9325 , 25.9909 , 26.0472 , 26.1365 , 26.4067 , 26.7076 , 26.9533 , 27.1369 , 27.3235 , 29.0657 , 31.2109 , 31.8654 , 34.063 , 37.131 , 41.5032 , 45.3042 , 47.901 , 40.4588 , 51.0385 , 63.039 , 68.0634 , 74.4904 , 83.9443 , 105.527 , 105.369 , 116.975 , 133.11 , 126.598 , 118.481 , 131.875 , 140.258 , 142.777 , 162.954 , 177.549 , 137.794 , 157.626 , 172.11 , 171.532 , 170.154 , 167.325 , 165.216 , 161.674 , 157.186 , 132.388 , 76.9504 , 65.6313 , 62.3166 , 62.4178 , 152.675 , 134.335 , 149.002 , 137.394 , 146.147 , 144.616 , 141.008 , 138.095 , 134.255 , 130.668 , 128.796 , 130.07 , 129.393 , 126.434 , 135.078 , 137.383 , 139.808 , 143.219 , 146.934 , 147.639 , 148.23 , 150.453 , 153.265 , 156.356 , 159.283 , 161.591 , 163.755 , 167.042 , 170.144 , 172.835 , 173.386 , 175.367 , 178.869 , 181.979 , 184.818 , 187.32 , 190.647 , 192.989 , 193.168 , 195.461 , 197.101 , 200.183 , 203.266 , 205.32 , 207.373 , 210.841 , 213.191 , 216.01 , 218.483 , 220.511 , 222.62 , 224.656 , 227.772 , 228.891 , 231.519 , 231.351 , 230.78 , 231.534 , 231.343 , 230.964 , 231.802 , 233.932 , 233.704 , 232.482 , 230.139 , 229.681 , 228.428 , 227.375 , 225.925 , 224.363 , 223.081 , 221.033 , 219.664 , 217.972 , 216.395 , 214.791 , 212.932 , 211.124 , 209.509 , 207.959 , 206.354 , 204.807 , 203.303 , 201.801 , 200.334 , 198.891 , 197.478 , 196.276 , 194.561 , 194.561 , 
25.5 , 25.4262 , 25.416 , 25.4267 , 25.4604 , 25.5511 , 25.6939 , 25.8364 , 25.9325 , 25.9909 , 26.0472 , 26.1365 , 26.4067 , 26.7077 , 26.9534 , 27.137 , 27.3236 , 29.0659 , 31.2112 , 31.8657 , 34.0635 , 37.1316 , 41.5041 , 45.3054 , 47.9023 , 40.4599 , 51.0397 , 63.0411 , 68.0659 , 74.4933 , 83.9477 , 105.531 , 105.373 , 116.98 , 133.116 , 126.604 , 118.486 , 131.88 , 140.264 , 142.783 , 162.961 , 177.404 , 137.795 , 157.63 , 172.373 , 171.477 , 170.195 , 167.363 , 165.147 , 161.398 , 157.37 , 132.386 , 76.951 , 65.6314 , 62.3164 , 62.4175 , 152.47 , 134.334 , 148.213 , 137.388 , 146.858 , 143.92 , 140.974 , 137.674 , 134.285 , 130.674 , 128.817 , 130.093 , 129.415 , 126.454 , 135.105 , 137.412 , 139.838 , 143.252 , 146.971 , 147.674 , 148.264 , 150.487 , 153.3 , 156.393 , 159.321 , 161.63 , 163.793 , 167.082 , 170.185 , 172.876 , 173.422 , 175.402 , 178.907 , 182.019 , 184.859 , 187.361 , 190.69 , 193.03 , 193.201 , 195.495 , 197.133 , 200.219 , 203.304 , 205.357 , 207.409 , 210.882 , 213.23 , 216.05 , 218.523 , 220.549 , 222.657 , 224.691 , 227.812 , 228.925 , 231.555 , 231.376 , 230.795 , 231.547 , 231.352 , 230.967 , 231.809 , 233.947 , 233.713 , 232.483 , 230.128 , 229.671 , 228.415 , 227.361 , 225.909 , 224.344 , 223.062 , 221.01 , 219.642 , 217.949 , 216.372 , 214.767 , 212.907 , 211.098 , 209.484 , 207.935 , 206.33 , 204.783 , 203.279 , 201.778 , 200.311 , 198.869 , 197.456 , 196.255 , 194.54 , 194.54 , 
