t= 0 , t= 5 , t= 10 , t= 15 , t= 20 , t= 25 , t= 30 , t= 35 , t= 40 , t= 45 , t= 50 , t= 55 , t= 60 , t= 65 , t= 70 , t= 75 , t= 80 , t= 85 , t= 90 , t= 95 , t= 100 , t= 105 , t= 110 , t= 115 , t= 120 , t= 125 , t= 130 , t= 135 , t= 140 , t= 145 , t= 150 , t= 155 , t= 160 , t= 165 , t= 170 , t= 175 , t= 180 , t= 185 , t= 190 , t= 195 , t= 200 , t= 205 , t= 210 , t= 215 , t= 220 , t= 225 , t= 230 , t= 235 , t= 240 , t= 245 , t= 250 , t= 255 , t= 260 , t= 265 , t= 270 , t= 275 , t= 280 , t= 285 , t= 290 , t= 295 , t= 300 , t= 305 , t= 310 , t= 315 , t= 320 , t= 325 , t= 330 , t= 335 , t= 340 , t= 345 , t= 350 , t= 355 , t= 360 , t= 365 , t= 370 , t= 375 , t= 380 , t= 385 , t= 390 , t= 395 , t= 400 , t= 405 , t= 410 , t= 415 , t= 420 , t= 425 , t= 430 , t= 435 , t= 440 , t= 445 , t= 450 , t= 455 , t= 460 , t= 465 , t= 470 , t= 475 , t= 480 , t= 485 , t= 490 , t= 495 , t= 500 , t= 505 , t= 510 , t= 515 , t= 520 , t= 525 , t= 530 , t= 535 , t= 540 , t= 545 , t= 550 , t= 555 , t= 560 , t= 565 , t= 570 , t= 575 , t= 580 , t= 585 , t= 590 , t= 595 , t= 600 , t= 605 , t= 610 , t= 615 , t= 620 , t= 625 , t= 630 , t= 635 , t= 640 , t= 645 , t= 650 , t= 655 , t= 660 , t= 665 , t= 670 , t= 675 , t= 680 , t= 685 , t= 690 , t= 695 , t= 700 , t= 705 , t= 710 , t= 715 , t= 720 , t= 725 , 
25.5 , 25.4756 , 25.4749 , 25.4742 , 25.474 , 25.4749 , 25.4778 , 25.4824 , 25.4884 , 25.4951 , 25.5026 , 25.5111 , 25.5231 , 25.5387 , 25.5576 , 25.5788 , 25.6024 , 25.6485 , 25.7206 , 25.8019 , 25.9134 , 26.0622 , 26.2671 , 26.5196 , 26.8064 , 26.9943 , 27.3295 , 27.782 , 28.3261 , 28.9426 , 29.6771 , 30.6819 , 31.665 , 32.8273 , 34.1399 , 35.3786 , 36.5116 , 37.7838 , 39.1286 , 40.5079 , 42.1206 , 45.1862 , 46.4793 , 47.8538 , 49.704 , 51.4995 , 53.0955 , 55.5177 , 57.7497 , 61.0394 , 65.8576 , 66.398 , 66.4871 , 66.5226 , 66.4789 , 66.4258 , 71.2393 , 70.1468 , 74.4789 , 74.3622 , 76.9648 , 79.4066 , 82.2962 , 85.4668 , 89.0165 , 92.9409 , 96.3767 , 99.8568 , 102.922 , 105.365 , 108.762 , 112.101 , 115.552 , 119.154 , 122.987 , 126.487 , 129.674 , 132.804 , 135.969 , 139.232 , 142.553 , 145.807 , 148.967 , 152.246 , 155.576 , 158.859 , 161.718 , 164.466 , 167.408 , 170.45 , 173.537 , 176.574 , 179.752 , 182.805 , 185.256 , 187.702 , 189.956 , 192.425 , 195.11 , 197.7 , 200.206 , 202.996 , 205.718 , 208.525 , 211.288 , 213.895 , 216.398 , 218.794 , 221.41 , 223.618 , 226.001 , 227.658 , 228.673 , 229.569 , 230.125 , 230.405 , 230.822 , 231.726 , 232.327 , 232.42 , 231.793 , 231.168 , 230.346 , 229.462 , 228.42 , 227.236 , 226.023 , 224.592 , 223.182 , 221.701 , 220.208 , 218.696 , 217.111 , 215.482 , 213.869 , 212.286 , 210.714 , 209.165 , 207.643 , 206.141 , 204.664 , 203.21 , 201.781 , 200.417 , 198.991 , 198.991 , 
25.5 , 25.4756 , 25.4749 , 25.4742 , 25.474 , 25.475 , 25.4778 , 25.4825 , 25.4885 , 25.4953 , 25.5028 , 25.5113 , 25.5234 , 25.5391 , 25.5581 , 25.5793 , 25.6029 , 25.6496 , 25.7224 , 25.8039 , 25.9161 , 26.0659 , 26.2723 , 26.526 , 26.8135 , 26.9989 , 27.3374 , 27.7939 , 28.3395 , 28.9579 , 29.6952 , 30.7068 , 31.6896 , 32.8551 , 34.1727 , 35.4088 , 36.5386 , 37.8146 , 39.1617 , 40.5412 , 42.1598 , 45.3336 , 46.5091 , 47.8885 , 49.764 , 51.538 , 53.1326 , 55.6305 , 57.8324 , 61.1371 , 65.8072 , 66.4183 , 66.4902 , 66.5224 , 66.4776 , 66.4246 , 71.3966 , 70.1656 , 74.5806 , 74.3805 , 77.1418 , 79.3708 , 82.2844 , 85.4729 , 89.1391 , 93.0361 , 96.4625 , 99.9354 , 102.992 , 105.42 , 108.84 , 112.179 , 115.631 , 119.237 , 123.074 , 126.566 , 129.745 , 132.873 , 136.04 , 139.305 , 142.627 , 145.88 , 149.037 , 152.318 , 155.649 , 158.932 , 161.779 , 164.525 , 167.472 , 170.517 , 173.604 , 176.64 , 179.82 , 182.871 , 185.308 , 187.754 , 190.004 , 192.479 , 195.168 , 197.755 , 200.259 , 203.055 , 205.775 , 208.584 , 211.346 , 213.949 , 216.449 , 218.844 , 221.465 , 223.664 , 226.05 , 227.69 , 228.692 , 229.586 , 230.136 , 230.41 , 230.831 , 231.746 , 232.34 , 232.42 , 231.778 , 231.154 , 230.329 , 229.444 , 228.398 , 227.211 , 225.998 , 224.562 , 223.153 , 221.671 , 220.177 , 218.665 , 217.078 , 215.449 , 213.836 , 212.253 , 210.681 , 209.133 , 207.611 , 206.11 , 204.633 , 203.18 , 201.751 , 200.389 , 198.961 , 198.961 , 
25.5 , 25.4756 , 25.4748 , 25.4742 , 25.474 , 25.475 , 25.4779 , 25.4827 , 25.4887 , 25.4955 , 25.503 , 25.5115 , 25.5237 , 25.5395 , 25.5586 , 25.5798 , 25.6035 , 25.6507 , 25.7243 , 25.8059 , 25.9189 , 26.0697 , 26.2774 , 26.5323 , 26.8206 , 27.0035 , 27.3452 , 27.8057 , 28.3528 , 28.9731 , 29.7133 , 30.7316 , 31.7143 , 32.8829 , 34.2054 , 35.4389 , 36.5655 , 37.8454 , 39.1948 , 40.5745 , 42.1989 , 45.4889 , 46.5389 , 47.9232 , 49.8239 , 51.5763 , 53.1695 , 55.75 , 57.9126 , 61.2489 , 65.9697 , 66.4385 , 66.4934 , 66.5221 , 66.4764 , 66.4234 , 71.4925 , 70.1844 , 74.829 , 74.3988 , 77.2739 , 79.3646 , 82.3133 , 85.5772 , 89.1875 , 93.1262 , 96.5482 , 100.014 , 103.062 , 105.474 , 108.917 , 112.257 , 115.709 , 119.32 , 123.162 , 126.644 , 129.815 , 132.943 , 136.111 , 139.378 , 142.701 , 145.952 , 149.106 , 152.39 , 155.723 , 159.005 , 161.841 , 164.584 , 167.536 , 170.583 , 173.671 , 176.705 , 179.888 , 182.936 , 185.359 , 187.805 , 190.052 , 192.532 , 195.226 , 197.81 , 200.312 , 203.115 , 205.833 , 208.643 , 211.403 , 214.003 , 216.501 , 218.893 , 221.52 , 223.709 , 226.099 , 227.723 , 228.71 , 229.604 , 230.147 , 230.415 , 230.84 , 231.766 , 232.352 , 232.421 , 231.764 , 231.141 , 230.313 , 229.426 , 228.377 , 227.187 , 225.974 , 224.533 , 223.124 , 221.64 , 220.147 , 218.635 , 217.045 , 215.415 , 213.803 , 212.221 , 210.649 , 209.101 , 207.58 , 206.079 , 204.603 , 203.15 , 201.721 , 200.36 , 198.931 , 198.931 , 
25.5 , 25.4756 , 25.4748 , 25.4742 , 25.474 , 25.475 , 25.478 , 25.4828 , 25.4888 , 25.4956 , 25.5031 , 25.5117 , 25.524 , 25.5399 , 25.5591 , 25.5803 , 25.6041 , 25.6519 , 25.7261 , 25.808 , 25.9216 , 26.0734 , 26.2825 , 26.5386 , 26.8277 , 27.0081 , 27.3531 , 27.8176 , 28.3661 , 28.9883 , 29.7314 , 30.7565 , 31.7389 , 32.9107 , 34.2381 , 35.4691 , 36.5925 , 37.8762 , 39.2279 , 40.6078 , 42.238 , 45.6439 , 46.5686 , 47.9578 , 49.8824 , 51.6145 , 53.2065 , 55.8738 , 57.9892 , 61.3687 , 65.9421 , 66.4587 , 66.4965 , 66.5219 , 66.4751 , 66.4221 , 71.5505 , 70.2032 , 75.0395 , 74.417 , 77.3755 , 79.4034 , 82.4529 , 85.5896 , 89.3366 , 93.2084 , 96.6337 , 100.093 , 103.132 , 105.529 , 108.995 , 112.335 , 115.788 , 119.402 , 123.249 , 126.723 , 129.886 , 133.012 , 136.182 , 139.451 , 142.775 , 146.024 , 149.176 , 152.462 , 155.797 , 159.077 , 161.903 , 164.643 , 167.6 , 170.65 , 173.738 , 176.771 , 179.957 , 183.002 , 185.41 , 187.856 , 190.1 , 192.585 , 195.283 , 197.865 , 200.364 , 203.174 , 205.89 , 208.702 , 211.461 , 214.057 , 216.552 , 218.942 , 221.575 , 223.755 , 226.148 , 227.756 , 228.729 , 229.621 , 230.158 , 230.42 , 230.849 , 231.786 , 232.364 , 232.422 , 231.749 , 231.128 , 230.296 , 229.408 , 228.355 , 227.163 , 225.949 , 224.503 , 223.095 , 221.61 , 220.116 , 218.604 , 217.013 , 215.382 , 213.77 , 212.188 , 210.617 , 209.069 , 207.548 , 206.048 , 204.572 , 203.12 , 201.692 , 200.332 , 198.901 , 198.901 , 
25.5 , 25.4756 , 25.4748 , 25.4742 , 25.474 , 25.475 , 25.478 , 25.4829 , 25.489 , 25.4958 , 25.5033 , 25.512 , 25.5243 , 25.5403 , 25.5595 , 25.5809 , 25.6047 , 25.653 , 25.7279 , 25.81 , 25.9244 , 26.0771 , 26.2876 , 26.5449 , 26.8348 , 27.0127 , 27.3609 , 27.8294 , 28.3794 , 29.0036 , 29.7495 , 30.7813 , 31.7635 , 32.9385 , 34.2708 , 35.4992 , 36.6194 , 37.9069 , 39.2609 , 40.6411 , 42.277 , 45.793 , 46.5984 , 47.9924 , 49.9548 , 51.6526 , 53.2435 , 55.9983 , 58.0608 , 61.4906 , 65.959 , 66.4789 , 66.4997 , 66.5216 , 66.4738 , 66.4209 , 71.5925 , 70.2221 , 75.2162 , 74.4353 , 77.3356 , 79.5555 , 82.5712 , 85.7004 , 89.4772 , 93.2858 , 96.7188 , 100.171 , 103.202 , 105.584 , 109.072 , 112.414 , 115.867 , 119.485 , 123.335 , 126.802 , 129.957 , 133.082 , 136.252 , 139.524 , 142.849 , 146.096 , 149.245 , 152.535 , 155.87 , 159.15 , 161.965 , 164.702 , 167.664 , 170.716 , 173.805 , 176.836 , 180.025 , 183.067 , 185.461 , 187.907 , 190.148 , 192.639 , 195.341 , 197.92 , 200.417 , 203.233 , 205.947 , 208.76 , 211.518 , 214.111 , 216.604 , 218.992 , 221.63 , 223.801 , 226.197 , 227.789 , 228.748 , 229.639 , 230.169 , 230.425 , 230.857 , 231.806 , 232.377 , 232.422 , 231.735 , 231.115 , 230.279 , 229.39 , 228.334 , 227.138 , 225.924 , 224.474 , 223.066 , 221.58 , 220.085 , 218.573 , 216.98 , 215.348 , 213.737 , 212.156 , 210.584 , 209.037 , 207.517 , 206.017 , 204.542 , 203.09 , 201.662 , 200.304 , 198.872 , 198.872 , 
25.5 , 25.4756 , 25.4748 , 25.4741 , 25.474 , 25.4751 , 25.4781 , 25.483 , 25.4891 , 25.496 , 25.5035 , 25.5122 , 25.5246 , 25.5407 , 25.56 , 25.5814 , 25.6053 , 25.6542 , 25.7298 , 25.8121 , 25.9271 , 26.0808 , 26.2927 , 26.5512 , 26.8419 , 27.0173 , 27.3687 , 27.8412 , 28.3927 , 29.0188 , 29.7675 , 30.8061 , 31.7881 , 32.9662 , 34.3034 , 35.5294 , 36.6464 , 37.9376 , 39.294 , 40.6744 , 42.3161 , 45.9339 , 46.6282 , 48.027 , 50.0323 , 51.6907 , 53.2804 , 56.1201 , 58.1257 , 61.6101 , 66.0451 , 66.4992 , 66.5029 , 66.5214 , 66.4726 , 66.4197 , 71.6344 , 70.2409 , 75.2277 , 74.4535 , 77.3245 , 79.5593 , 82.6752 , 85.7921 , 89.608 , 93.358 , 96.8036 , 100.25 , 103.272 , 105.639 , 109.15 , 112.492 , 115.945 , 119.567 , 123.422 , 126.881 , 130.027 , 133.151 , 136.323 , 139.597 , 142.923 , 146.168 , 149.315 , 152.607 , 155.944 , 159.223 , 162.026 , 164.761 , 167.728 , 170.782 , 173.872 , 176.901 , 180.093 , 183.132 , 185.513 , 187.959 , 190.196 , 192.692 , 195.398 , 197.975 , 200.469 , 203.291 , 206.005 , 208.819 , 211.576 , 214.165 , 216.655 , 219.041 , 221.684 , 223.847 , 226.245 , 227.822 , 228.767 , 229.656 , 230.18 , 230.43 , 230.866 , 231.826 , 232.389 , 232.423 , 231.721 , 231.102 , 230.263 , 229.372 , 228.313 , 227.114 , 225.899 , 224.444 , 223.037 , 221.55 , 220.055 , 218.542 , 216.948 , 215.314 , 213.703 , 212.123 , 210.552 , 209.005 , 207.486 , 205.986 , 204.511 , 203.06 , 201.632 , 200.276 , 198.842 , 198.842 , 
25.5 , 25.4755 , 25.4748 , 25.4741 , 25.474 , 25.4751 , 25.4782 , 25.4831 , 25.4893 , 25.4961 , 25.5037 , 25.5124 , 25.5249 , 25.5411 , 25.5605 , 25.5819 , 25.6058 , 25.6553 , 25.7316 , 25.8141 , 25.9298 , 26.0845 , 26.2978 , 26.5575 , 26.8489 , 27.0219 , 27.3766 , 27.853 , 28.406 , 29.034 , 29.7856 , 30.831 , 31.8127 , 32.994 , 34.3361 , 35.5595 , 36.6733 , 37.9684 , 39.3271 , 40.7077 , 42.3552 , 46.0657 , 46.658 , 48.0615 , 50.1247 , 51.7288 , 53.3173 , 56.2469 , 58.1833 , 61.7629 , 66.3021 , 66.5194 , 66.506 , 66.5211 , 66.4713 , 66.4184 , 71.5273 , 70.2597 , 75.3673 , 74.4718 , 77.3615 , 79.5757 , 82.6832 , 85.7817 , 89.7239 , 93.4264 , 96.8881 , 100.328 , 103.342 , 105.693 , 109.227 , 112.57 , 116.024 , 119.65 , 123.509 , 126.96 , 130.098 , 133.221 , 136.394 , 139.669 , 142.997 , 146.24 , 149.384 , 152.679 , 156.017 , 159.296 , 162.088 , 164.82 , 167.792 , 170.849 , 173.938 , 176.967 , 180.162 , 183.198 , 185.564 , 188.01 , 190.244 , 192.745 , 195.456 , 198.029 , 200.522 , 203.35 , 206.062 , 208.878 , 211.634 , 214.218 , 216.707 , 219.09 , 221.739 , 223.893 , 226.294 , 227.855 , 228.785 , 229.674 , 230.19 , 230.435 , 230.875 , 231.845 , 232.402 , 232.424 , 231.706 , 231.089 , 230.246 , 229.354 , 228.291 , 227.09 , 225.875 , 224.415 , 223.008 , 221.519 , 220.024 , 218.511 , 216.915 , 215.281 , 213.67 , 212.091 , 210.52 , 208.974 , 207.454 , 205.955 , 204.481 , 203.029 , 201.603 , 200.247 , 198.812 , 198.812 , 
25.5 , 25.4755 , 25.4747 , 25.4741 , 25.474 , 25.4751 , 25.4783 , 25.4833 , 25.4894 , 25.4963 , 25.5039 , 25.5126 , 25.5252 , 25.5415 , 25.5609 , 25.5825 , 25.6064 , 25.6564 , 25.7335 , 25.8162 , 25.9326 , 26.0882 , 26.3029 , 26.5638 , 26.856 , 27.0265 , 27.3844 , 27.8649 , 28.4193 , 29.0492 , 29.8037 , 30.8558 , 31.8373 , 33.0218 , 34.3688 , 35.5897 , 36.7002 , 37.9991 , 39.3601 , 40.741 , 42.3942 , 46.1891 , 46.6878 , 48.0961 , 50.2804 , 51.7669 , 53.3543 , 56.376 , 58.2345 , 61.9183 , 66.3754 , 66.5397 , 66.5092 , 66.5209 , 66.4701 , 66.4172 , 71.4733 , 70.2785 , 75.4777 , 74.49 , 77.5201 , 79.6037 , 82.8038 , 85.7938 , 89.8269 , 93.4809 , 96.9722 , 100.407 , 103.412 , 105.748 , 109.304 , 112.648 , 116.102 , 119.732 , 123.596 , 127.038 , 130.168 , 133.29 , 136.464 , 139.742 , 143.071 , 146.312 , 149.454 , 152.751 , 156.091 , 159.369 , 162.15 , 164.879 , 167.856 , 170.915 , 174.005 , 177.032 , 180.23 , 183.263 , 185.615 , 188.061 , 190.292 , 192.799 , 195.513 , 198.084 , 200.574 , 203.409 , 206.119 , 208.936 , 211.691 , 214.272 , 216.758 , 219.139 , 221.794 , 223.939 , 226.343 , 227.887 , 228.804 , 229.691 , 230.201 , 230.44 , 230.883 , 231.865 , 232.414 , 232.424 , 231.692 , 231.076 , 230.229 , 229.336 , 228.27 , 227.065 , 225.85 , 224.385 , 222.979 , 221.489 , 219.994 , 218.48 , 216.882 , 215.247 , 213.637 , 212.058 , 210.488 , 208.942 , 207.423 , 205.924 , 204.45 , 202.999 , 201.573 , 200.219 , 198.782 , 198.782 , 
25.5 , 25.4755 , 25.4747 , 25.4741 , 25.474 , 25.4752 , 25.4783 , 25.4834 , 25.4896 , 25.4965 , 25.5041 , 25.5128 , 25.5254 , 25.5419 , 25.5614 , 25.583 , 25.607 , 25.6576 , 25.7353 , 25.8182 , 25.9353 , 26.092 , 26.308 , 26.5701 , 26.8631 , 27.0311 , 27.3922 , 27.8767 , 28.4326 , 29.0644 , 29.8218 , 30.8805 , 31.8618 , 33.0495 , 34.4014 , 35.6198 , 36.7271 , 38.0298 , 39.3931 , 40.7742 , 42.4332 , 46.3048 , 46.7176 , 48.1306 , 50.6494 , 51.805 , 53.3912 , 56.5012 , 58.2812 , 62.062 , 66.6152 , 66.5599 , 66.5124 , 66.5206 , 66.4688 , 66.416 , 71.464 , 70.2974 , 75.4614 , 74.5083 , 77.6422 , 79.6638 , 82.9015 , 85.8438 , 89.9173 , 93.532 , 97.056 , 100.485 , 103.482 , 105.803 , 109.382 , 112.726 , 116.181 , 119.815 , 123.683 , 127.117 , 130.239 , 133.359 , 136.535 , 139.815 , 143.145 , 146.384 , 149.523 , 152.823 , 156.164 , 159.442 , 162.211 , 164.938 , 167.92 , 170.982 , 174.072 , 177.097 , 180.298 , 183.328 , 185.667 , 188.112 , 190.34 , 192.852 , 195.571 , 198.139 , 200.626 , 203.468 , 206.177 , 208.995 , 211.749 , 214.326 , 216.81 , 219.189 , 221.848 , 223.984 , 226.391 , 227.92 , 228.823 , 229.708 , 230.212 , 230.445 , 230.892 , 231.885 , 232.427 , 232.425 , 231.677 , 231.063 , 230.212 , 229.318 , 228.248 , 227.041 , 225.825 , 224.356 , 222.951 , 221.459 , 219.963 , 218.449 , 216.85 , 215.214 , 213.604 , 212.026 , 210.455 , 208.91 , 207.392 , 205.893 , 204.42 , 202.969 , 201.544 , 200.191 , 198.753 , 198.753 , 
25.5 , 25.4755 , 25.4747 , 25.4741 , 25.4739 , 25.4752 , 25.4784 , 25.4835 , 25.4897 , 25.4966 , 25.5042 , 25.513 , 25.5257 , 25.5423 , 25.5619 , 25.5835 , 25.6076 , 25.6587 , 25.7372 , 25.8202 , 25.938 , 26.0957 , 26.3131 , 26.5765 , 26.8702 , 27.0357 , 27.4 , 27.8885 , 28.4459 , 29.0796 , 29.8398 , 30.9053 , 31.8864 , 33.0772 , 34.4341 , 35.6499 , 36.754 , 38.0605 , 39.4262 , 40.8075 , 42.4722 , 46.414 , 46.7474 , 48.165 , 50.9178 , 51.843 , 53.4281 , 56.6168 , 58.3255 , 62.189 , 66.807 , 66.5802 , 66.5155 , 66.5204 , 66.4675 , 66.4147 , 71.4988 , 70.3162 , 75.6195 , 74.5265 , 77.7407 , 79.8268 , 82.9015 , 85.9154 , 89.9984 , 93.5369 , 97.1395 , 100.564 , 103.552 , 105.858 , 109.459 , 112.805 , 116.259 , 119.897 , 123.77 , 127.196 , 130.309 , 133.429 , 136.606 , 139.888 , 143.219 , 146.456 , 149.593 , 152.895 , 156.238 , 159.514 , 162.273 , 164.997 , 167.984 , 171.048 , 174.139 , 177.163 , 180.366 , 183.394 , 185.718 , 188.163 , 190.388 , 192.905 , 195.628 , 198.194 , 200.679 , 203.527 , 206.234 , 209.054 , 211.806 , 214.38 , 216.861 , 219.238 , 221.903 , 224.03 , 226.44 , 227.953 , 228.842 , 229.726 , 230.223 , 230.45 , 230.901 , 231.905 , 232.439 , 232.426 , 231.663 , 231.05 , 230.196 , 229.3 , 228.227 , 227.017 , 225.8 , 224.326 , 222.922 , 221.429 , 219.933 , 218.418 , 216.817 , 215.18 , 213.571 , 211.993 , 210.423 , 208.878 , 207.36 , 205.862 , 204.389 , 202.939 , 201.514 , 200.163 , 198.723 , 198.723 , 
25.5 , 25.4755 , 25.4747 , 25.4741 , 25.4739 , 25.4752 , 25.4785 , 25.4836 , 25.4899 , 25.4968 , 25.5044 , 25.5132 , 25.526 , 25.5427 , 25.5623 , 25.584 , 25.6082 , 25.6599 , 25.739 , 25.8223 , 25.9408 , 26.0994 , 26.3182 , 26.5828 , 26.8772 , 27.0404 , 27.4078 , 27.9003 , 28.4591 , 29.0948 , 29.8579 , 30.9301 , 31.911 , 33.1049 , 34.4667 , 35.6801 , 36.7809 , 38.0912 , 39.4592 , 40.8407 , 42.5112 , 46.5175 , 46.7772 , 48.1995 , 51.1112 , 51.881 , 53.465 , 56.7186 , 58.3721 , 62.2998 , 66.833 , 66.6004 , 66.5187 , 66.5201 , 66.4663 , 66.4135 , 71.5709 , 70.335 , 75.63 , 74.5448 , 77.8245 , 79.8297 , 83.0143 , 85.999 , 90.0751 , 93.6357 , 97.2226 , 100.642 , 103.622 , 105.913 , 109.536 , 112.883 , 116.337 , 119.979 , 123.857 , 127.274 , 130.38 , 133.498 , 136.676 , 139.961 , 143.293 , 146.528 , 149.662 , 152.967 , 156.311 , 159.587 , 162.335 , 165.055 , 168.048 , 171.114 , 174.206 , 177.228 , 180.435 , 183.459 , 185.769 , 188.214 , 190.436 , 192.958 , 195.685 , 198.248 , 200.731 , 203.586 , 206.291 , 209.112 , 211.864 , 214.434 , 216.912 , 219.287 , 221.957 , 224.076 , 226.489 , 227.986 , 228.86 , 229.743 , 230.234 , 230.455 , 230.909 , 231.924 , 232.452 , 232.427 , 231.649 , 231.037 , 230.179 , 229.282 , 228.206 , 226.992 , 225.776 , 224.297 , 222.893 , 221.399 , 219.902 , 218.387 , 216.785 , 215.147 , 213.538 , 211.961 , 210.391 , 208.846 , 207.329 , 205.831 , 204.359 , 202.909 , 201.484 , 200.135 , 198.693 , 198.693 , 
25.5 , 25.4755 , 25.4747 , 25.474 , 25.4739 , 25.4752 , 25.4785 , 25.4837 , 25.49 , 25.497 , 25.5046 , 25.5134 , 25.5263 , 25.5431 , 25.5628 , 25.5846 , 25.6087 , 25.661 , 25.7408 , 25.8243 , 25.9435 , 26.1031 , 26.3233 , 26.5891 , 26.8843 , 27.045 , 27.4156 , 27.9121 , 28.4724 , 29.11 , 29.8759 , 30.9548 , 31.9356 , 33.1326 , 34.4993 , 35.7102 , 36.8078 , 38.1219 , 39.4922 , 40.874 , 42.5501 , 46.6198 , 46.8071 , 48.2339 , 51.0565 , 51.9189 , 53.5019 , 56.8044 , 58.4245 , 62.5469 , 66.8697 , 66.6207 , 66.5219 , 66.5199 , 66.465 , 66.4123 , 71.6715 , 70.3539 , 75.7755 , 74.563 , 77.7717 , 79.9528 , 83.11 , 86.1631 , 90.146 , 93.7409 , 97.3055 , 100.72 , 103.692 , 105.967 , 109.613 , 112.961 , 116.415 , 120.062 , 123.943 , 127.353 , 130.45 , 133.567 , 136.747 , 140.033 , 143.366 , 146.6 , 149.731 , 153.039 , 156.384 , 159.659 , 162.396 , 165.114 , 168.111 , 171.18 , 174.272 , 177.293 , 180.503 , 183.524 , 185.82 , 188.265 , 190.484 , 193.011 , 195.743 , 198.303 , 200.783 , 203.644 , 206.348 , 209.171 , 211.921 , 214.487 , 216.964 , 219.336 , 222.012 , 224.122 , 226.537 , 228.019 , 228.879 , 229.761 , 230.245 , 230.46 , 230.918 , 231.944 , 232.464 , 232.427 , 231.634 , 231.024 , 230.163 , 229.264 , 228.185 , 226.968 , 225.751 , 224.268 , 222.864 , 221.369 , 219.872 , 218.357 , 216.752 , 215.113 , 213.505 , 211.928 , 210.359 , 208.814 , 207.298 , 205.801 , 204.328 , 202.879 , 201.455 , 200.106 , 198.664 , 198.664 , 
